time,cpu,mem
1575004152.7093332,36.6,16.5
1575004153.7106173,38.1,16.5
1575004154.711924,36.5,16.5
1575004155.7132432,36.8,16.5
1575004156.7145288,37.9,16.5
1575004157.715856,36.5,16.5
1575004158.7171285,36.2,16.5
1575004159.7183912,34.7,16.5
1575004160.7197366,37.2,16.5
1575004161.7210226,35.9,16.5
1575004162.722309,20.7,12.8
1575004163.722719,16.9,12.9
1575004164.7240317,15.2,12.9
1575004165.7252932,15.4,12.9
1575004166.7265534,14.5,12.9
1575004167.727825,15.6,12.9
1575004168.7282422,14.0,12.9
1575004169.7296312,13.6,12.9
1575004170.7307334,2.4,12.9
1575004171.7326045,3.1,12.9
1575004172.7337642,28.2,12.9
1575004173.73466,33.3,12.8
1575004174.7360466,29.8,12.8
1575004175.7374253,29.6,12.8
1575004176.7386594,29.5,12.8
1575004177.7399678,29.3,12.8
1575004178.7413313,22.2,13.0
1575004179.743084,1.9,13.0
1575004180.744848,1.6,13.0
1575004181.746576,1.5,12.9
1575004182.749675,1.5,12.9
1575004183.7513776,17.0,13.2
1575004184.7526932,22.0,16.1
1575004185.7539217,28.6,16.3
1575004186.7546613,38.7,16.3
1575004187.7559807,39.1,16.3
1575004188.7572117,39.7,16.3
1575004189.758455,38.9,16.3
1575004190.7597637,38.1,16.3
1575004191.7610087,40.8,16.4
1575004192.7623377,38.0,16.3
1575004193.763543,38.7,16.3
1575004194.7648318,37.9,16.3
1575004195.7660685,38.4,16.4
1575004196.7666605,39.2,16.4
1575004197.7679372,32.8,16.3
1575004198.7687676,22.1,12.7
1575004199.7698405,22.5,12.8
1575004200.770675,21.7,12.8
1575004201.7719727,20.5,12.7
1575004202.7733352,22.4,12.8
1575004203.7746582,21.5,12.8
1575004204.7760544,22.1,12.8
1575004205.7773662,21.9,12.7
1575004206.778717,21.1,12.9
1575004207.7790804,31.1,13.1
1575004208.78041,6.1,12.9
1575004209.7820375,9.8,13.2
1575004210.7826896,22.7,13.3
1575004211.7839985,10.3,13.6
1575004212.7857442,5.6,13.6
1575004213.7874224,4.3,13.6
1575004214.789137,11.2,16.3
1575004215.790367,29.0,16.5
1575004216.790819,37.9,16.5
1575004217.7920625,35.5,16.5
1575004218.7933817,38.2,16.5
1575004219.7946694,36.8,16.5
1575004220.7959516,37.7,16.5
1575004221.7973218,36.9,16.5
1575004222.7986674,36.8,16.5
1575004223.8000677,37.3,16.6
1575004224.8013844,35.8,16.6
1575004225.802668,37.4,16.5
1575004226.8039894,37.7,16.5
1575004227.8052456,35.6,16.5
1575004228.8066292,33.9,16.5
1575004229.8079998,16.6,13.0
1575004230.8094234,18.7,12.9
1575004231.8106806,15.2,12.9
1575004232.8119485,15.3,12.9
1575004233.8122158,14.0,12.9
1575004234.8134542,14.2,12.9
1575004235.814748,13.3,12.9
1575004236.8160458,8.2,12.9
1575004237.817726,13.0,13.0
1575004238.8186798,5.8,13.0
1575004239.8189282,41.3,13.0
1575004240.820194,28.9,12.8
1575004241.8214364,28.9,12.8
1575004242.8227046,29.8,12.8
1575004243.824017,29.8,12.8
1575004244.825275,29.5,12.8
1575004245.8265998,14.6,13.0
1575004246.8283553,1.5,13.0
1575004247.8300853,1.1,13.0
1575004248.8319948,1.4,13.0
1575004249.8338332,1.8,12.9
1575004250.8355398,19.3,13.3
1575004251.8367898,21.8,16.1
1575004252.8380196,31.4,16.4
1575004253.8386679,38.8,16.3
1575004254.8399432,39.4,16.3
1575004255.8412218,38.2,16.4
1575004256.8425066,38.8,16.3
1575004257.8438406,39.7,16.3
1575004258.8451126,40.6,16.4
1575004259.8463488,39.0,16.3
1575004260.84666,41.1,16.4
1575004261.847884,40.4,16.4
1575004262.8491313,39.0,16.3
1575004263.8504474,40.1,16.4
1575004264.8517323,28.5,16.4
1575004265.852788,24.6,12.7
1575004266.8540785,21.6,12.8
1575004267.854722,21.3,12.8
1575004268.8560922,23.5,12.7
1575004269.8573627,20.7,12.7
1575004270.8586338,21.4,12.7
1575004271.859933,21.8,12.7
1575004272.8611712,22.3,12.7
1575004273.8624454,25.7,13.1
1575004274.863813,22.0,12.9
1575004275.8654912,6.3,12.9
1575004276.8667283,7.4,13.0
1575004277.8680036,24.2,13.1
1575004278.869319,11.3,13.5
1575004279.8707387,2.3,13.5
1575004280.8724859,2.2,13.5
1575004281.8742144,1.5,13.5
1575004282.8759887,4.6,13.5
1575004283.8777108,4.0,13.5
1575004284.8794036,10.0,16.2
1575004285.8806496,26.3,16.4
1575004286.8819582,37.1,16.4
1575004287.8826823,35.6,16.4
1575004288.8839903,37.9,16.4
1575004289.885241,36.4,16.4
1575004290.8865929,37.5,16.5
1575004291.8879294,36.1,16.4
1575004292.8892047,37.3,16.4
1575004293.8905325,36.1,16.4
1575004294.891809,36.0,16.4
1575004295.8930898,38.1,16.5
1575004296.8944252,38.0,16.4
1575004297.8956907,37.4,16.5
1575004298.8970726,32.4,16.5
1575004299.8983667,22.1,12.9
1575004300.8996289,15.2,12.9
1575004301.9009047,14.9,12.9
1575004302.9021666,14.8,12.9
1575004303.903443,13.9,12.9
1575004304.9046865,14.7,12.9
1575004305.905953,13.4,12.9
1575004306.906762,10.7,12.9
1575004307.9084477,2.5,12.9
1575004308.9101582,2.3,12.9
1575004309.9115033,32.9,12.9
1575004310.9128656,31.6,12.7
1575004311.9142237,30.9,12.7
1575004312.9146752,29.6,12.7
1575004313.9159877,29.3,12.7
1575004314.917314,29.7,12.7
1575004315.91869,15.9,12.9
1575004316.9204395,8.9,12.9
1575004317.9221451,1.5,12.9
1575004318.9239063,1.4,12.9
1575004319.9255881,11.3,12.8
1575004320.9270127,22.4,13.5
1575004321.928262,15.6,16.3
1575004322.9295309,38.9,16.3
1575004323.9306593,37.6,16.3
1575004324.931893,38.7,16.3
1575004325.9331431,39.2,16.3
1575004326.9343734,38.3,16.3
1575004327.9346626,38.8,16.3
1575004328.9359467,38.3,16.3
1575004329.9372325,38.4,16.3
1575004330.9384894,38.9,16.3
1575004331.9397862,38.3,16.3
1575004332.941047,39.0,16.3
1575004333.9423187,40.0,16.3
1575004334.9426615,21.4,12.7
1575004335.9432397,27.1,12.7
1575004336.9445777,22.7,12.7
1575004337.945825,21.7,12.7
1575004338.9466605,20.8,12.7
1575004339.9479437,22.0,12.7
1575004340.9493725,22.4,12.7
1575004341.9506164,22.4,12.7
1575004342.9519024,21.9,12.7
1575004343.9532166,27.4,13.1
1575004344.9546056,20.2,12.9
1575004345.9561393,7.2,13.0
1575004346.957594,24.4,13.2
1575004347.9589791,12.5,13.6
1575004348.9607022,4.9,13.6
1575004349.9624312,5.3,13.6
1575004350.9641232,11.6,16.3
1575004351.9647634,29.9,16.4
1575004352.966139,37.0,16.4
1575004353.9666808,35.9,16.4
1575004354.967967,37.9,16.4
1575004355.9692662,37.3,16.4
1575004356.9700222,36.9,16.4
1575004357.970668,35.1,16.4
1575004358.9720056,36.6,16.5
1575004359.973346,36.4,16.4
1575004360.974633,36.9,16.4
1575004361.9760098,37.9,16.4
1575004362.977345,34.5,16.5
1575004363.9786088,39.2,16.4
1575004364.9799607,32.1,16.5
1575004365.9812434,18.0,12.9
1575004366.9826608,16.0,12.9
1575004367.9840193,13.4,12.9
1575004368.985248,15.0,12.9
1575004369.9865417,14.0,12.9
1575004370.9878337,14.4,12.9
1575004371.9883456,13.1,12.9
1575004372.9896824,8.2,12.9
1575004373.9913564,2.0,12.9
1575004374.9931374,2.0,12.9
1575004375.9946752,37.0,12.9
1575004376.9960847,30.5,12.7
1575004377.997354,30.7,12.7
1575004378.9985983,29.7,12.7
1575004379.999891,30.1,12.7
1575004381.0011532,28.9,12.7
1575004382.0025003,16.2,12.9
1575004383.0042012,1.5,12.9
1575004384.0055747,1.1,12.9
1575004385.007393,1.0,12.9
1575004386.0092337,1.6,12.9
1575004387.0106623,22.3,13.3
1575004388.0120552,18.9,16.1
1575004389.013337,33.8,16.3
1575004390.01466,38.4,16.3
1575004391.0158958,39.2,16.3
1575004392.0172298,39.9,16.3
1575004393.0185263,38.3,16.3
1575004394.0188744,40.3,16.3
1575004395.0202048,38.3,16.3
1575004396.0215483,40.5,16.3
1575004397.022661,37.8,16.3
1575004398.0239441,40.0,16.3
1575004399.0252671,40.6,16.3
1575004400.0265183,39.1,16.3
1575004401.0268624,27.3,12.7
1575004402.0279207,26.8,12.7
1575004403.029342,21.8,12.7
1575004404.0306222,21.4,12.7
1575004405.0320103,21.8,12.7
1575004406.0332854,22.9,12.7
1575004407.0346324,20.8,12.7
1575004408.0359523,21.8,12.7
1575004409.03732,22.6,12.7
1575004410.038648,25.2,13.1
1575004411.0400782,22.8,12.9
1575004412.041745,5.3,12.9
1575004413.0427291,18.0,13.0
1575004414.0439937,21.6,13.5
1575004415.0453048,6.4,13.6
1575004416.0467412,4.6,13.6
1575004417.048575,8.6,16.2
1575004418.049829,18.7,16.5
1575004419.05067,38.1,16.5
1575004420.051966,36.2,16.4
1575004421.0532258,36.9,16.4
1575004422.0545008,37.2,16.4
1575004423.0558708,37.5,16.4
1575004424.0571606,37.0,16.4
1575004425.0584543,38.5,16.4
1575004426.059716,36.8,16.4
1575004427.0609748,38.9,16.5
1575004428.0622451,38.0,16.4
1575004429.0626674,36.2,16.4
1575004430.063929,35.1,16.5
1575004431.065174,37.6,16.4
1575004432.0665278,22.2,12.8
1575004433.067926,15.3,12.9
1575004434.0691738,18.2,12.9
1575004435.070469,15.0,12.9
1575004436.0717738,13.9,12.9
1575004437.0730162,14.5,12.9
1575004438.0743158,14.7,12.9
1575004439.075591,13.2,12.9
1575004440.077292,2.0,12.9
1575004441.0789726,2.0,12.9
1575004442.0796342,25.8,12.9
1575004443.081002,33.6,12.7
1575004444.0822837,29.3,12.7
1575004445.0826983,28.6,12.7
1575004446.083994,29.3,12.7
1575004447.0852597,29.1,12.7
1575004448.0865865,23.5,12.9
1575004449.0885103,6.6,12.9
1575004450.0901725,1.5,12.9
1575004451.0919068,1.5,12.9
1575004452.0938752,1.3,12.9
1575004453.0955842,17.3,13.1
1575004454.0968509,22.1,16.1
1575004455.09806,28.2,16.3
1575004456.0986636,38.6,16.3
1575004457.0999415,40.9,16.3
1575004458.101211,39.5,16.3
1575004459.1024501,39.0,16.3
1575004460.1038003,39.7,16.3
1575004461.1050563,40.1,16.3
1575004462.1063805,39.8,16.3
1575004463.1076636,37.6,16.3
1575004464.108944,39.3,16.3
1575004465.1102877,39.0,16.3
1575004466.1106598,38.2,16.4
1575004467.1119566,34.2,16.3
1575004468.1127906,21.7,12.7
1575004469.1138403,26.0,12.7
1575004470.1151135,21.9,12.7
1575004471.1164515,21.6,12.7
1575004472.1176698,22.1,12.7
1575004473.1186736,20.6,12.7
1575004474.119938,21.7,12.7
1575004475.1212313,21.1,12.7
1575004476.1219645,23.5,13.1
1575004477.1233497,27.3,12.9
1575004478.124975,10.0,12.9
1575004479.1267033,26.9,13.1
1575004480.1280885,11.6,13.6
1575004481.1295557,5.3,13.6
1575004482.1307387,4.9,13.6
1575004483.132628,11.5,16.3
1575004484.1338694,29.2,16.5
1575004485.1346655,36.3,16.4
1575004486.136016,37.0,16.4
1575004487.1372674,37.1,16.4
1575004488.1385133,37.0,16.4
1575004489.1398318,37.3,16.4
1575004490.1412,37.0,16.4
1575004491.1424983,37.0,16.5
1575004492.1438136,36.9,16.4
1575004493.1450987,36.9,16.4
1575004494.146403,37.0,16.4
1575004495.147736,37.6,16.4
1575004496.1490138,36.7,16.4
1575004497.1503537,33.4,16.5
1575004498.1507473,17.5,12.9
1575004499.1523747,18.6,12.9
1575004500.1536434,13.4,12.9
1575004501.1546974,16.0,12.9
1575004502.1560824,13.4,12.9
1575004503.1574159,17.0,12.9
1575004504.158668,13.5,12.9
1575004505.1600761,8.7,12.9
1575004506.1618285,2.8,12.9
1575004507.163636,2.6,12.9
1575004508.165319,34.3,12.9
1575004509.1666749,31.2,12.7
1575004510.1679552,31.0,12.7
1575004511.1692514,29.4,12.7
1575004512.1705153,29.9,12.7
1575004513.1718462,32.2,12.7
1575004514.1732073,21.0,12.9
1575004515.1749327,1.4,12.9
1575004516.1766555,1.5,12.9
1575004517.1784852,1.4,12.9
1575004518.180185,8.5,12.8
1575004519.1816223,26.1,13.5
1575004520.1826599,15.3,16.3
1575004521.1839125,38.4,16.3
1575004522.185225,40.2,16.3
1575004523.1864612,39.0,16.3
1575004524.1877646,36.1,16.3
1575004525.1890428,39.2,16.3
1575004526.1902921,39.6,16.3
1575004527.1906571,39.7,16.3
1575004528.1919231,39.2,16.3
1575004529.1931953,39.8,16.3
1575004530.1944706,40.1,16.3
1575004531.1957586,39.0,16.3
1575004532.1970754,38.3,16.3
1575004533.197403,23.8,12.7
1575004534.197935,27.0,12.7
1575004535.1986747,20.9,12.7
1575004536.2000926,20.4,12.7
1575004537.2013235,21.2,12.7
1575004538.2026768,21.8,12.7
1575004539.20407,19.9,12.7
1575004540.2054262,21.5,12.7
1575004541.2066925,21.5,12.7
1575004542.2080088,29.6,13.1
1575004543.2093508,16.1,12.9
1575004544.2105808,20.7,13.0
1575004545.2118766,23.1,13.5
1575004546.2133558,6.6,13.6
1575004547.2152567,4.4,13.5
1575004548.2169516,9.1,16.2
1575004549.2181938,17.8,16.5
1575004550.2186728,35.7,16.4
1575004551.220034,36.5,16.4
1575004552.2213821,37.0,16.5
1575004553.2226307,35.4,16.4
1575004554.2240012,35.9,16.5
1575004555.2252975,36.3,16.4
1575004556.2266147,37.2,16.4
1575004557.2278821,36.8,16.5
1575004558.2291782,35.5,16.4
1575004559.230487,37.1,16.4
1575004560.2318046,37.8,16.5
1575004561.233066,37.2,16.5
1575004562.2343726,35.9,16.4
1575004563.2347248,21.9,12.7
1575004564.2359476,15.0,12.9
1575004565.2365637,16.5,12.9
1575004566.2376459,15.1,12.9
1575004567.2389247,15.5,12.9
1575004568.2401567,14.3,12.9
1575004569.241387,15.0,12.9
1575004570.2427578,13.5,12.9
1575004571.2443793,2.4,12.9
1575004572.2460313,2.0,12.9
1575004573.2471297,23.3,12.9
1575004574.2483768,34.8,12.7
1575004575.2496302,29.6,12.7
1575004576.2506676,29.5,12.7
1575004577.2520125,29.4,12.7
1575004578.2532566,29.7,12.7
1575004579.2545664,23.8,12.9
1575004580.256096,8.7,12.9
1575004581.2578135,1.6,12.9
1575004582.2595356,1.3,12.9
1575004583.2613425,1.4,12.9
1575004584.2630448,30.1,13.3
1575004585.2642908,13.0,16.1
1575004586.265516,34.9,16.3
1575004587.266658,39.5,16.3
1575004588.2679124,39.5,16.3
1575004589.2691817,40.3,16.3
1575004590.2704747,36.6,16.3
1575004591.2718103,39.0,16.3
1575004592.2730567,38.5,16.3
1575004593.2743926,38.9,16.3
1575004594.274659,40.0,16.3
1575004595.2759025,38.1,16.3
1575004596.277142,37.2,16.3
1575004597.278413,40.2,16.3
1575004598.2787845,26.6,12.7
1575004599.2790658,26.4,12.7
1575004600.2802892,21.3,12.7
1575004601.2816262,21.3,12.7
1575004602.2827208,21.3,12.7
1575004603.2839735,22.5,12.7
1575004604.285261,21.7,12.7
1575004605.286577,22.9,12.7
1575004606.2879333,22.4,12.7
1575004607.2893236,25.3,13.1
1575004608.2906604,27.4,12.9
1575004609.2923021,18.5,13.0
1575004610.293605,21.8,13.5
1575004611.2947407,5.4,13.6
1575004612.2964754,2.5,13.6
1575004613.298209,3.5,13.5
1575004614.299971,7.1,15.5
1575004615.3012514,16.0,16.4
1575004616.302626,39.6,16.4
1575004617.303934,38.3,16.4
1575004618.305214,36.7,16.4
1575004619.3065112,37.6,16.4
1575004620.3078628,36.1,16.4
1575004621.3091233,37.3,16.4
1575004622.3103733,36.7,16.4
1575004623.311672,36.9,16.4
1575004624.3129373,37.1,16.5
1575004625.314173,35.1,16.5
1575004626.3146672,38.6,16.4
1575004627.3159232,36.2,16.4
1575004628.3172402,36.1,16.4
1575004629.3186166,27.7,13.3
1575004630.319892,16.9,12.9
1575004631.321148,17.2,12.9
1575004632.322415,14.9,12.9
1575004633.323775,14.9,12.9
1575004634.3250062,14.1,12.9
1575004635.326237,14.6,12.9
1575004636.3266604,14.1,12.9
1575004637.3280973,4.1,12.9
1575004638.3297355,2.4,12.9
1575004639.3306642,16.4,12.9
1575004640.3320918,36.3,12.7
1575004641.3333392,29.2,12.7
1575004642.33465,29.8,12.7
1575004643.3359501,31.2,12.7
1575004644.3372288,31.7,12.7
1575004645.338626,27.0,12.9
1575004646.3403955,11.8,12.9
1575004647.342129,3.3,12.9
1575004648.3439155,2.8,12.9
1575004649.3456178,18.5,13.2
1575004650.3469074,22.3,16.0
1575004651.3481436,28.8,16.3
1575004652.349406,38.2,16.3
1575004653.3506644,39.5,16.3
1575004654.3519151,39.4,16.3
1575004655.3531916,37.6,16.3
1575004656.3544662,37.8,16.3
1575004657.3558218,39.6,16.3
1575004658.3570688,39.3,16.3
1575004659.3584182,39.7,16.3
1575004660.3597383,39.4,16.3
1575004661.3609927,38.2,16.3
1575004662.3622856,38.3,16.3
1575004663.3626573,31.8,16.3
1575004664.3634307,23.5,12.7
1575004665.3644133,23.7,12.7
1575004666.3657038,23.7,12.7
1575004667.3666825,22.8,12.7
1575004668.3680246,22.2,12.7
1575004669.3693137,22.5,12.7
1575004670.3706312,22.3,12.7
1575004671.3718922,20.7,12.7
1575004672.373269,23.2,13.1
1575004673.3747246,32.5,12.8
1575004674.3759966,20.4,12.7
1575004675.377257,22.7,13.3
1575004676.3786354,7.4,13.5
1575004677.3804977,3.6,13.5
1575004678.3824515,7.4,16.1
1575004679.3837411,16.6,16.4
1575004680.384986,37.2,16.4
1575004681.3862514,37.6,16.4
1575004682.386667,34.4,16.4
1575004683.3880057,37.6,16.4
1575004684.3892844,34.7,16.4
1575004685.3906522,35.8,16.4
1575004686.3919291,38.1,16.4
1575004687.3932104,36.0,16.4
1575004688.3945167,38.3,16.4
1575004689.3952672,37.2,16.4
1575004690.396513,37.2,16.4
1575004691.3977633,37.8,16.4
1575004692.3986626,34.1,16.4
1575004693.399938,23.1,13.0
1575004694.4012794,15.6,12.8
1575004695.4025073,14.9,12.8
1575004696.4038606,14.3,12.8
1575004697.4043374,14.3,12.8
1575004698.405591,14.6,12.8
1575004699.4066765,14.0,12.8
1575004700.4080951,10.9,12.8
1575004701.409896,2.0,12.8
1575004702.411664,2.5,12.8
1575004703.413363,29.1,12.8
1575004704.4146106,33.0,12.7
1575004705.4160054,29.7,12.7
1575004706.4173927,30.1,12.7
1575004707.4186606,29.0,12.7
1575004708.4200032,29.7,12.7
1575004709.4213488,18.3,12.9
1575004710.4231603,2.0,12.9
1575004711.4249854,2.1,12.9
1575004712.4268117,1.5,12.9
1575004713.4284823,18.5,13.2
1575004714.4299095,21.4,16.0
1575004715.4306588,32.5,16.2
1575004716.4320574,38.7,16.2
1575004717.4333224,39.1,16.3
1575004718.4346592,37.7,16.2
1575004719.435901,40.1,16.3
1575004720.4371986,41.0,16.3
1575004721.438456,39.0,16.3
1575004722.439731,40.6,16.2
1575004723.4409852,39.1,16.3
1575004724.4423165,39.2,16.3
1575004725.4426603,38.2,16.3
1575004726.4438963,39.4,16.3
1575004727.4443626,25.4,12.6
1575004728.4447992,27.6,12.6
1575004729.4460218,21.3,12.6
1575004730.4473186,21.1,12.6
1575004731.4485853,20.9,12.6
1575004732.4499056,22.8,12.6
1575004733.4506786,20.6,12.6
1575004734.4519143,21.5,12.6
1575004735.4531307,22.9,12.6
1575004736.4535255,28.8,13.0
1575004737.4579496,26.3,12.9
1575004738.4593518,24.9,13.0
1575004739.4608839,12.2,13.5
1575004740.4623246,2.8,13.5
1575004741.4641557,2.9,13.5
1575004742.4657798,10.8,16.2
1575004743.466666,28.2,16.4
1575004744.4679534,35.2,16.4
1575004745.4692338,34.9,16.4
1575004746.4704883,35.0,16.4
1575004747.4718306,35.7,16.4
1575004748.4732175,36.8,16.4
1575004749.4744728,35.5,16.4
1575004750.4757612,37.1,16.4
1575004751.4770525,36.9,16.4
1575004752.478312,35.9,16.4
1575004753.478668,35.9,16.4
1575004754.479981,39.5,16.4
1575004755.4812834,34.6,16.4
1575004756.4825654,32.6,16.4
1575004757.4828577,16.2,12.9
1575004758.484203,17.5,12.8
1575004759.4854417,15.5,12.8
1575004760.4867632,14.8,12.8
1575004761.4871175,14.5,12.8
1575004762.4874704,14.5,12.8
1575004763.48873,14.1,12.8
1575004764.4901097,6.0,12.8
1575004765.491911,1.9,12.8
1575004766.493515,9.3,12.8
1575004767.4946594,41.3,12.8
1575004768.4960167,28.0,12.7
1575004769.4973314,29.9,12.7
1575004770.4986842,29.5,12.7
1575004771.4999945,29.9,12.7
1575004772.5012834,30.0,12.7
1575004773.5027995,12.9,12.9
1575004774.5046268,2.3,12.9
1575004775.506342,1.3,12.9
1575004776.5083387,1.9,12.9
1575004777.5100143,28.6,13.2
1575004778.511158,13.1,16.1
1575004779.5124154,36.2,16.2
1575004780.5137,38.9,16.2
1575004781.5146632,37.6,16.3
1575004782.515955,34.9,16.3
1575004783.51721,39.8,16.3
1575004784.5184684,37.6,16.3
1575004785.5197344,38.9,16.3
1575004786.5210147,38.8,16.3
1575004787.5222497,38.7,16.3
1575004788.5226614,37.9,16.3
1575004789.5239737,38.5,16.3
1575004790.5252516,38.2,16.3
1575004791.5255885,22.6,12.6
1575004792.5261781,25.8,12.6
1575004793.526657,20.4,12.6
1575004794.5280077,19.7,12.6
1575004795.5293589,20.5,12.6
1575004796.5306878,20.6,12.6
1575004797.5319622,20.5,12.6
1575004798.533201,20.6,12.6
1575004799.5344281,21.6,12.6
1575004800.5357444,31.0,13.0
1575004801.5371106,8.5,12.8
1575004802.5387902,19.1,12.9
1575004803.540047,23.2,13.4
1575004804.5413444,5.3,13.5
1575004805.5431685,4.2,13.5
1575004806.544873,8.9,16.2
1575004807.5461173,20.2,16.4
1575004808.5466743,37.6,16.4
1575004809.5479157,36.4,16.4
1575004810.5492084,38.3,16.4
1575004811.550504,38.0,16.4
1575004812.55183,37.2,16.4
1575004813.5531926,36.4,16.4
1575004814.5544991,36.2,16.4
1575004815.5557613,37.3,16.4
1575004816.5570204,36.1,16.4
1575004817.5582638,37.2,16.4
1575004818.5586696,35.3,16.4
1575004819.55999,36.2,16.4
1575004820.5612662,32.8,16.4
1575004821.562086,22.4,12.9
1575004822.563713,18.5,12.8
1575004823.5650322,15.7,12.8
1575004824.5663,15.9,12.8
1575004825.5667233,14.2,12.8
1575004826.5670085,14.9,12.8
1575004827.5682745,13.2,12.8
1575004828.5696187,8.4,12.8
1575004829.5712943,2.0,12.8
1575004830.5730546,1.9,12.8
1575004831.574662,38.5,12.8
1575004832.5759256,30.1,12.7
1575004833.5771778,29.1,12.7
1575004834.57843,29.9,12.7
1575004835.5797637,29.6,12.7
1575004836.581034,29.5,12.7
1575004837.5824325,10.8,12.9
1575004838.584349,2.3,12.9
1575004839.5861778,1.5,12.9
1575004840.5879242,13.1,12.8
1575004841.5892026,21.6,13.6
1575004842.5904498,17.2,16.2
1575004843.5917082,38.5,16.2
1575004844.5930228,38.5,16.2
1575004845.5942907,39.1,16.3
1575004846.5946593,39.1,16.2
1575004847.5959175,40.9,16.3
1575004848.59719,40.7,16.2
1575004849.5984175,38.8,16.2
1575004850.599735,42.0,16.3
1575004851.6009638,37.7,16.2
1575004852.6022282,40.6,16.2
1575004853.6026602,37.8,16.3
1575004854.603889,32.6,16.2
1575004855.6046321,26.2,12.6
1575004856.6057763,23.3,12.6
1575004857.606674,21.5,12.6
1575004858.6081195,21.9,12.6
1575004859.6094918,20.4,12.6
1575004860.6106734,22.0,12.6
1575004861.6119454,21.9,12.6
1575004862.6132383,21.5,12.6
1575004863.614532,22.2,12.9
1575004864.6158965,32.1,12.8
1575004865.616144,19.2,12.9
1575004866.6174452,24.0,13.3
1575004867.6187139,7.5,13.5
1575004868.6205792,4.6,13.5
1575004869.6222827,6.7,16.2
1575004870.622664,17.5,16.4
1575004871.6239429,36.0,16.4
1575004872.6243045,37.9,16.4
1575004873.6255598,37.2,16.4
1575004874.626668,36.6,16.4
1575004875.6273587,35.9,16.4
1575004876.6286545,36.3,16.4
1575004877.6299882,35.3,16.4
1575004878.630666,35.5,16.4
1575004879.631932,36.4,16.4
1575004880.6332011,37.3,16.4
1575004881.6344535,37.6,16.4
1575004882.6357386,38.2,16.4
1575004883.63708,33.5,16.4
1575004884.63836,20.9,13.1
1575004885.6397398,16.5,12.8
1575004886.6409936,14.0,12.8
1575004887.6422718,15.2,12.8
1575004888.6427104,13.8,12.8
1575004889.643949,15.3,12.8
1575004890.6452472,13.1,12.8
1575004891.646755,11.2,12.8
1575004892.6484282,2.0,12.8
1575004893.6501098,2.4,12.8
1575004894.6518369,36.3,12.8
1575004895.6531236,30.0,12.7
1575004896.654406,29.4,12.7
1575004897.6556888,29.9,12.7
1575004898.656951,33.4,12.7
1575004899.6582108,29.7,12.7
1575004900.6595783,14.9,12.8
1575004901.661421,1.9,12.8
1575004902.6632545,1.4,12.8
1575004903.6650689,1.1,12.8
1575004904.6667252,14.7,12.9
1575004905.668003,22.2,15.5
1575004906.6692407,20.6,16.2
1575004907.6705163,39.9,16.3
1575004908.6718328,38.9,16.2
1575004909.6730669,39.9,16.2
1575004910.6743124,40.3,16.2
1575004911.6747975,40.8,16.3
1575004912.6760523,40.1,16.3
1575004913.677346,39.5,16.2
1575004914.6785874,38.9,16.2
1575004915.679936,40.3,16.2
1575004916.6811886,39.0,16.2
1575004917.6824682,38.6,16.2
1575004918.6837401,32.5,16.2
1575004919.684509,23.1,12.6
1575004920.685544,26.3,12.7
1575004921.6867018,24.3,12.7
1575004922.6879792,23.4,12.7
1575004923.6892338,20.9,12.7
1575004924.6904693,20.3,12.7
1575004925.6917536,22.9,12.7
1575004926.6929915,22.9,12.7
1575004927.6943197,21.3,12.8
1575004928.6947522,32.2,12.8
1575004929.6960683,7.8,12.8
1575004930.697764,27.0,13.0
1575004931.6990123,13.6,13.5
1575004932.7003124,3.9,13.5
1575004933.7021372,3.8,13.5
1575004934.7039201,8.6,16.2
1575004935.7051432,21.8,16.4
1575004936.7064354,35.3,16.4
1575004937.7077262,38.4,16.4
1575004938.7090728,36.2,16.4
1575004939.7103472,37.7,16.4
1575004940.710664,37.5,16.4
1575004941.7119129,37.3,16.4
1575004942.7132342,37.9,16.4
1575004943.7144945,37.4,16.4
1575004944.7157512,37.6,16.4
1575004945.7170086,35.1,16.4
1575004946.7182996,36.7,16.4
1575004947.718664,37.1,16.4
1575004948.7199047,32.6,16.4
1575004949.7212398,21.1,12.9
1575004950.7227986,16.9,12.9
1575004951.7240555,15.0,12.9
1575004952.7254038,16.1,12.8
1575004953.7266886,16.2,12.8
1575004954.727942,14.9,12.9
1575004955.7291992,12.9,12.9
1575004956.7305932,8.7,12.8
1575004957.7323768,2.0,12.8
1575004958.7341197,2.0,12.8
1575004959.7357726,41.6,12.9
1575004960.7370722,28.3,12.7
1575004961.7383447,30.6,12.7
1575004962.7386622,28.8,12.7
1575004963.7400072,29.6,12.7
1575004964.741628,29.4,12.7
1575004965.7430668,14.6,12.9
1575004966.7448916,1.8,12.9
1575004967.746731,1.1,12.9
1575004968.748555,1.5,12.9
1575004969.750388,1.9,12.9
1575004970.7521436,29.4,13.3
1575004971.753375,12.6,16.1
1575004972.7546127,35.7,16.3
1575004973.7558675,40.0,16.3
1575004974.7571783,39.9,16.3
1575004975.7584376,37.9,16.3
1575004976.7597318,37.7,16.3
1575004977.7610052,37.3,16.3
1575004978.7623255,38.7,16.2
1575004979.7626617,38.7,16.3
1575004980.763985,36.2,16.3
1575004981.7652986,40.0,16.3
1575004982.7666163,38.4,16.3
1575004983.7679746,38.7,16.2
1575004984.768305,23.6,12.6
1575004985.7689784,28.2,12.6
1575004986.770361,19.8,12.6
