time,cpu,mem
1574993830.633372,12.5,18.9
1574993830.6436644,12.5,18.9
1574993830.6539357,25.0,18.9
1574993830.6642716,22.2,18.9
1574993830.6746054,16.7,18.9
1574993830.6849327,22.2,18.9
1574993830.6952078,22.2,18.9
1574993830.7055247,12.5,18.9
1574993830.7159233,22.2,18.9
1574993830.726241,22.2,18.9
1574993830.7365391,22.2,18.9
1574993830.746833,14.3,18.9
1574993830.7571855,33.3,18.9
1574993830.7675872,25.0,18.9
1574993830.7778878,22.2,18.9
1574993830.788183,14.3,18.9
1574993830.798489,22.2,18.9
1574993830.8087525,33.3,18.9
1574993830.8190734,30.0,18.9
1574993830.8293717,12.5,18.9
1574993830.8396657,11.1,18.9
1574993830.8499496,14.3,18.9
1574993830.8602636,22.2,18.9
1574993830.8705845,16.7,18.9
1574993830.880954,22.2,18.9
1574993830.8913298,22.2,18.9
1574993830.9016528,12.5,18.9
1574993830.9119625,12.5,18.9
1574993830.9222949,12.5,18.9
1574993830.9325914,30.0,18.9
1574993830.9429104,22.2,18.9
1574993830.953214,28.6,18.9
1574993830.9635315,50.0,18.8
1574993830.973944,16.7,18.8
1574993830.9843104,33.3,18.8
1574993830.9946969,14.3,18.8
1574993831.0050657,30.0,18.8
1574993831.0154305,33.3,18.8
1574993831.0257735,12.5,18.8
1574993831.0360906,11.1,18.9
1574993831.0463967,12.5,18.9
1574993831.0566576,22.2,18.9
1574993831.0669658,33.3,18.9
1574993831.0773678,37.5,18.9
1574993831.087796,33.3,18.9
1574993831.0982156,22.2,18.8
1574993831.1085513,12.5,18.8
1574993831.11889,14.3,18.8
1574993831.129201,22.2,18.8
1574993831.1395073,12.5,18.8
1574993831.1498253,25.0,18.8
1574993831.1601703,54.5,18.9
1574993831.1705096,22.2,18.9
1574993831.1808138,12.5,18.9
1574993831.1910927,37.5,18.9
1574993831.2013962,25.0,18.9
1574993831.2117004,22.2,18.9
1574993831.2220132,12.5,18.9
1574993831.232303,12.5,18.9
1574993831.2426007,12.5,18.9
1574993831.2528768,25.0,18.9
1574993831.2631824,33.3,18.9
1574993831.2734704,14.3,18.9
1574993831.2838032,30.0,18.9
1574993831.2941787,25.0,18.9
1574993831.3044784,22.2,18.9
1574993831.314802,22.2,18.8
1574993831.3250926,22.2,18.8
1574993831.3354607,12.5,18.8
1574993831.345806,25.0,18.8
1574993831.3561065,40.0,18.8
1574993831.36637,33.3,18.9
1574993831.3768768,22.2,18.9
1574993831.3871887,12.5,18.9
1574993831.3975224,14.3,18.9
1574993831.4078596,22.2,18.9
1574993831.4181983,14.3,18.9
1574993831.4285378,22.2,18.9
1574993831.4388356,11.1,18.9
1574993831.4492617,12.5,18.9
1574993831.4596548,25.0,18.9
1574993831.469937,25.0,18.9
1574993831.4802878,25.0,18.9
1574993831.4906518,12.5,18.9
1574993831.5010555,30.0,18.9
1574993831.5113585,12.5,18.9
1574993831.5215871,12.5,18.9
1574993831.5318308,12.5,18.9
1574993831.5420709,12.5,18.9
1574993831.5523095,12.5,18.9
1574993831.5625722,22.2,18.9
1574993831.5728374,25.0,18.9
1574993831.5831275,33.3,18.9
1574993831.5934296,0.0,18.9
1574993831.6038644,33.3,18.9
1574993831.6141913,12.5,18.9
1574993831.6244872,22.2,18.9
1574993831.6347554,0.0,18.9
1574993831.645118,33.3,18.9
1574993831.6553957,28.6,18.9
1574993831.665721,30.0,18.9
1574993831.6760364,44.4,18.9
1574993831.686351,25.0,18.9
1574993831.6966648,33.3,18.9
1574993831.7070138,33.3,18.9
1574993831.717345,14.3,18.9
1574993831.7276516,12.5,18.9
1574993831.7379622,12.5,18.9
1574993831.7482765,22.2,18.9
1574993831.758605,22.2,18.9
1574993831.7689614,30.0,18.9
1574993831.7792537,25.0,18.9
1574993831.7895741,12.5,18.9
1574993831.7998629,22.2,18.9
1574993831.8101442,33.3,18.9
1574993831.8218286,25.0,18.9
1574993831.8322513,25.0,18.9
1574993831.8425682,22.2,18.9
1574993831.8528666,22.2,18.9
1574993831.86314,37.5,18.9
1574993831.873441,25.0,18.9
1574993831.883733,33.3,18.9
1574993831.8940654,12.5,18.9
1574993831.9043944,25.0,18.9
1574993831.914712,22.2,18.9
1574993831.9250607,22.2,18.9
1574993831.9353752,12.5,18.9
1574993831.945675,33.3,18.9
1574993831.9560606,12.5,18.9
1574993831.9663756,30.0,18.9
1574993831.9766855,12.5,18.9
1574993831.9869685,25.0,18.9
1574993831.997284,14.3,18.9
1574993832.007626,30.0,18.9
1574993832.0180414,33.3,18.9
1574993832.0283623,33.3,19.0
1574993832.0387864,12.5,19.0
1574993832.049117,30.0,19.0
1574993832.0594401,22.2,18.9
1574993832.0698128,12.5,18.9
1574993832.0801427,12.5,18.9
1574993832.090473,0.0,18.9
1574993832.1008646,25.0,19.0
1574993832.1112187,50.0,18.9
1574993832.121562,0.0,18.9
1574993832.1319087,30.0,18.9
1574993832.1422584,0.0,18.9
1574993832.1525822,50.0,18.9
1574993832.1629384,14.3,18.9
1574993832.1732943,33.3,18.9
1574993832.1836286,30.0,19.0
1574993832.193963,22.2,19.0
1574993832.204197,22.2,19.0
1574993832.214417,30.0,19.0
1574993832.2247307,22.2,19.0
1574993832.2349486,22.2,19.0
1574993832.2452407,22.2,19.0
1574993832.255568,22.2,19.0
1574993832.26585,22.2,19.0
1574993832.2760518,22.2,19.0
1574993832.2862618,12.5,19.0
1574993832.2965238,22.2,19.0
1574993832.3067918,25.0,18.9
1574993832.3170898,37.5,18.9
1574993832.3275764,30.0,18.9
1574993832.3378856,0.0,18.9
1574993832.348089,22.2,18.9
1574993832.3583584,22.2,18.9
1574993832.368581,22.2,18.9
1574993832.3789704,22.2,18.8
1574993832.3892546,30.0,18.8
1574993832.3995755,22.2,18.8
1574993832.4098961,12.5,18.8
1574993832.4202437,33.3,18.9
1574993832.4306102,28.6,18.9
1574993832.4409661,33.3,18.9
1574993832.4512882,22.2,18.9
1574993832.4616086,12.5,18.9
1574993832.4719243,33.3,18.9
1574993832.4822485,14.3,18.9
1574993832.492619,20.0,18.9
1574993832.5029495,22.2,18.9
1574993832.5133,22.2,18.9
1574993832.52354,25.0,18.9
1574993832.5338404,12.5,18.9
1574993832.5441618,12.5,18.9
1574993832.5543647,12.5,18.9
1574993832.5645607,11.1,18.9
1574993832.5747538,12.5,18.9
1574993832.5849555,12.5,18.9
1574993832.5951564,25.0,18.9
1574993832.6054485,22.2,18.9
1574993832.61568,33.3,18.9
1574993832.626173,37.5,18.9
1574993832.6364877,40.0,18.9
1574993832.6468275,30.0,18.9
1574993832.6571138,25.0,18.9
1574993832.667431,36.4,18.8
1574993832.6777542,12.5,18.8
1574993832.6880565,22.2,18.8
1574993832.698361,0.0,18.9
1574993832.7086563,33.3,18.9
1574993832.7189786,33.3,18.9
1574993832.7293146,33.3,18.9
1574993832.7396424,22.2,18.9
1574993832.749954,0.0,18.9
1574993832.7602463,25.0,18.9
1574993832.7705438,12.5,18.9
1574993832.780837,12.5,18.9
1574993832.7911158,11.1,18.9
1574993832.801406,12.5,18.9
1574993832.8116515,12.5,18.9
1574993832.821894,22.2,18.9
1574993832.8321524,33.3,18.9
1574993832.842505,12.5,18.9
1574993832.852829,22.2,18.8
1574993832.863093,22.2,18.9
1574993832.873381,12.5,18.9
1574993832.883665,22.2,18.9
1574993832.893971,25.0,18.9
1574993832.9042923,44.4,18.9
1574993832.9146082,25.0,18.9
1574993832.9249263,25.0,18.9
1574993832.9352372,44.4,18.9
1574993832.9455347,28.6,18.9
1574993832.9558456,30.0,18.9
1574993832.966162,12.5,18.9
1574993832.9764993,22.2,18.9
1574993832.986827,22.2,18.9
1574993832.9971838,25.0,18.9
1574993833.0075183,11.1,18.9
1574993833.0177891,25.0,18.9
1574993833.0280719,22.2,18.9
1574993833.0384028,14.3,18.9
1574993833.048702,22.2,18.9
1574993833.0590186,22.2,18.9
1574993833.069321,12.5,18.9
1574993833.0796504,22.2,18.9
1574993833.089956,12.5,18.9
1574993833.100227,25.0,18.9
1574993833.1105418,25.0,19.0
1574993833.1210206,12.5,19.0
1574993833.1313722,30.0,19.0
1574993833.141642,12.5,19.0
1574993833.151952,22.2,19.0
1574993833.162252,22.2,19.0
1574993833.1725922,12.5,18.9
1574993833.182902,12.5,18.9
1574993833.1932104,22.2,18.9
1574993833.2035198,33.3,18.9
1574993833.2138238,25.0,19.0
1574993833.224121,25.0,18.9
1574993833.2344198,14.3,18.9
1574993833.244708,80.0,18.9
1574993833.2550623,100.0,18.9
1574993833.2654293,62.5,18.9
1574993833.2757306,37.5,18.9
1574993833.286133,28.6,18.9
1574993833.2964852,12.5,18.9
1574993833.3068247,11.1,18.9
1574993833.3171663,22.2,18.9
1574993833.3274107,12.5,18.9
1574993833.3376706,12.5,18.9
1574993833.347959,22.2,18.9
1574993833.3582108,0.0,18.9
1574993833.3684132,22.2,18.9
1574993833.37863,0.0,18.9
1574993833.3888376,25.0,18.9
1574993833.3991504,33.3,18.9
1574993833.409461,22.2,18.9
1574993833.4197915,33.3,18.9
1574993833.4301171,28.6,19.0
1574993833.4404624,25.0,19.0
1574993833.450855,40.0,18.9
1574993833.461225,22.2,18.9
1574993833.4715338,33.3,18.9
1574993833.4818213,22.2,18.9
1574993833.4921167,33.3,18.9
1574993833.5024338,25.0,18.9
1574993833.5127637,40.0,18.9
1574993833.5230908,25.0,19.0
1574993833.5333877,22.2,19.0
1574993833.5436916,44.4,19.0
1574993833.554025,25.0,19.0
1574993833.5643492,12.5,19.0
1574993833.5746567,22.2,19.0
1574993833.5849402,22.2,19.0
1574993833.5951993,22.2,19.0
1574993833.6054585,22.2,19.0
1574993833.615774,20.0,19.0
1574993833.6260014,25.0,19.0
1574993833.636391,11.1,18.9
1574993833.6466901,33.3,18.9
1574993833.6569884,12.5,18.9
1574993833.6672623,36.4,18.9
1574993833.6775186,14.3,18.9
1574993833.6878428,33.3,19.0
1574993833.6982183,25.0,19.0
1574993833.7085023,12.5,19.0
1574993833.7188342,12.5,19.0
1574993833.7291048,33.3,19.0
1574993833.7394423,28.6,19.0
1574993833.7497127,25.0,19.0
1574993833.7601564,12.5,19.0
1574993833.770456,12.5,19.0
1574993833.7807121,11.1,19.0
1574993833.7909582,12.5,19.0
1574993833.8012154,22.2,19.0
1574993833.8114617,12.5,19.0
1574993833.821701,12.5,19.0
1574993833.8319235,22.2,19.0
1574993833.8422897,12.5,18.9
1574993833.8526635,33.3,18.9
1574993833.862968,12.5,18.9
1574993833.8732636,12.5,18.9
1574993833.8835716,33.3,18.9
1574993833.893879,37.5,18.9
1574993833.9041805,44.4,18.9
1574993833.9146183,37.5,18.9
1574993833.924982,12.5,18.9
1574993833.935317,12.5,18.9
1574993833.9456108,14.3,18.9
1574993833.9559088,22.2,18.9
1574993833.9662097,12.5,18.9
1574993833.9764874,22.2,18.9
1574993833.9868994,0.0,18.9
1574993833.997336,33.3,18.9
1574993834.007685,40.0,18.9
1574993834.0179935,22.2,18.9
1574993834.0283475,22.2,18.9
1574993834.0386746,12.5,18.9
1574993834.0489495,12.5,18.9
1574993834.0592227,25.0,18.9
1574993834.0695484,22.2,18.9
1574993834.0798528,33.3,18.9
1574993834.0901468,12.5,18.9
1574993834.1004376,33.3,18.9
1574993834.1108181,12.5,18.9
1574993834.1212482,33.3,18.9
1574993834.1315627,25.0,18.8
1574993834.1418931,22.2,18.9
1574993834.1522086,12.5,18.9
1574993834.162502,33.3,18.9
1574993834.1728697,25.0,18.9
1574993834.1832628,55.6,18.9
1574993834.1936748,14.3,18.9
1574993834.2040334,33.3,18.9
1574993834.2143972,25.0,18.9
1574993834.2247992,22.2,18.9
1574993834.2351773,22.2,18.9
1574993834.2455347,12.5,18.9
1574993834.2558825,12.5,18.9
1574993834.2662456,33.3,18.9
1574993834.2766361,12.5,18.9
1574993834.2869725,40.0,18.9
1574993834.297304,12.5,18.9
1574993834.3076,22.2,18.9
1574993834.3178182,12.5,18.9
1574993834.328127,33.3,18.9
1574993834.338519,11.1,18.8
1574993834.3488336,25.0,18.9
1574993834.359084,22.2,18.9
1574993834.3693883,25.0,18.9
1574993834.3796935,28.6,18.9
1574993834.3899925,50.0,18.9
1574993834.4003277,40.0,18.9
1574993834.410657,14.3,18.9
1574993834.420972,33.3,18.9
1574993834.4312758,40.0,18.9
1574993834.4415882,14.3,18.9
1574993834.4518957,30.0,18.9
1574993834.4621909,25.0,18.9
1574993834.4725296,22.2,18.9
1574993834.4828393,12.5,18.9
1574993834.4931722,25.0,18.9
1574993834.503565,22.2,18.9
1574993834.5138626,12.5,18.9
1574993834.5241587,12.5,18.9
1574993834.5344076,22.2,18.9
1574993834.544713,22.2,18.9
1574993834.5549605,12.5,18.9
1574993834.5652704,22.2,18.9
1574993834.5755851,30.0,18.9
1574993834.585898,14.3,19.0
1574993834.5962188,25.0,19.0
1574993834.6065564,22.2,19.0
1574993834.6169064,22.2,19.0
1574993834.6272206,12.5,18.9
1574993834.637529,22.2,18.9
1574993834.647829,12.5,18.9
1574993834.65811,22.2,18.9
1574993834.6684082,33.3,18.9
1574993834.6787894,25.0,19.0
1574993834.689113,25.0,19.0
1574993834.699409,28.6,19.0
1574993834.7097373,12.5,19.0
1574993834.7200353,30.0,19.0
1574993834.7303364,14.3,19.0
1574993834.7406435,12.5,19.0
1574993834.7509267,11.1,19.0
1574993834.7612438,22.2,19.0
1574993834.7715394,25.0,19.0
1574993834.7818165,12.5,19.0
1574993834.7921185,12.5,19.0
1574993834.8024378,12.5,18.9
1574993834.8127375,30.0,18.9
1574993834.8230257,12.5,18.9
1574993834.8333292,12.5,18.9
1574993834.8437037,33.3,19.0
1574993834.8539853,37.5,19.0
1574993834.864307,12.5,19.0
1574993834.874633,22.2,19.0
1574993834.8850572,33.3,19.0
1574993834.895352,37.5,19.0
1574993834.9056518,25.0,19.0
1574993834.91596,22.2,19.0
1574993834.9262776,12.5,19.0
1574993834.936574,12.5,19.0
1574993834.9468198,0.0,19.0
1574993834.9570613,22.2,19.0
1574993834.9673193,30.0,19.0
1574993834.9776351,14.3,18.9
1574993834.9879596,14.3,18.9
1574993834.9982667,11.1,18.9
1574993835.0085542,22.2,18.9
1574993835.0189028,14.3,18.9
1574993835.0292554,22.2,19.0
1574993835.03961,28.6,19.0
1574993835.0499547,12.5,19.0
1574993835.0603,22.2,19.0
1574993835.0706272,14.3,19.0
1574993835.0809913,33.3,19.0
1574993835.0913522,12.5,19.0
1574993835.1016634,11.1,19.0
1574993835.1119652,12.5,19.0
1574993835.1221948,12.5,19.0
1574993835.1324303,22.2,19.0
1574993835.142804,12.5,18.9
1574993835.1532514,22.2,18.9
1574993835.163539,12.5,18.9
1574993835.1738274,25.0,18.9
1574993835.1841278,44.4,18.9
1574993835.1944678,37.5,19.0
1574993835.204794,25.0,19.0
1574993835.2151017,37.5,19.0
1574993835.2254264,12.5,19.0
1574993835.2357972,25.0,19.0
1574993835.2461133,25.0,19.0
1574993835.2564366,22.2,19.0
1574993835.2667446,12.5,19.0
1574993835.277037,12.5,19.0
1574993835.287349,33.3,19.0
1574993835.297634,12.5,19.0
1574993835.3079805,12.5,19.0
1574993835.3182435,12.5,19.0
1574993835.3285663,30.0,19.0
1574993835.338832,14.3,19.0
1574993835.3491735,27.3,19.0
1574993835.359404,12.5,19.0
1574993835.3696432,12.5,19.0
1574993835.379887,12.5,19.0
1574993835.3901367,14.3,19.0
1574993835.4005127,40.0,19.0
1574993835.4108229,25.0,18.9
1574993835.4211025,25.0,18.9
1574993835.431544,12.5,18.9
1574993835.4419425,22.2,18.9
1574993835.4523034,22.2,18.8
1574993835.4626148,22.2,18.8
1574993835.4729154,22.2,18.8
1574993835.4831607,30.0,18.8
1574993835.4934502,25.0,18.9
1574993835.5037777,33.3,18.9
1574993835.5142298,28.6,18.9
1574993835.5245323,25.0,18.9
1574993835.5348403,25.0,18.9
1574993835.5451708,33.3,18.9
1574993835.5554807,30.0,18.9
1574993835.565799,14.3,18.9
1574993835.5761518,11.1,18.9
1574993835.5864706,0.0,18.9
1574993835.5967488,33.3,18.9
1574993835.6070902,11.1,18.9
1574993835.6173937,14.3,18.9
1574993835.6277504,12.5,18.9
1574993835.6381311,22.2,18.9
1574993835.6484008,30.0,18.9
1574993835.6587298,22.2,18.8
1574993835.669054,14.3,18.8
1574993835.6793537,22.2,18.8
1574993835.6896555,12.5,18.9
1574993835.6999664,44.4,18.9
1574993835.7103195,33.3,18.9
1574993835.7206733,12.5,18.9
1574993835.7309868,12.5,18.9
1574993835.7413747,12.5,18.9
1574993835.7516704,25.0,18.9
1574993835.761976,22.2,18.9
1574993835.77228,30.0,18.9
1574993835.7825487,12.5,18.9
1574993835.7928903,30.0,18.9
1574993835.80313,12.5,18.9
1574993835.8134296,12.5,18.9
1574993835.8236697,12.5,18.9
1574993835.833996,12.5,18.9
1574993835.8444152,40.0,18.9
1574993835.8547158,22.2,18.9
1574993835.865111,12.5,18.8
1574993835.875403,22.2,18.8
1574993835.8857362,0.0,18.8
1574993835.8960576,33.3,18.9
1574993835.9063907,25.0,18.9
1574993835.9167538,40.0,18.9
1574993835.9271128,44.4,18.9
1574993835.937461,12.5,18.9
1574993835.9478025,22.2,18.9
1574993835.958135,12.5,18.9
1574993835.9684575,25.0,18.9
1574993835.9787874,12.5,18.9
1574993835.9891527,22.2,18.9
1574993835.9994762,44.4,18.9
1574993836.009818,12.5,18.9
1574993836.0201538,25.0,18.9
1574993836.0305102,12.5,18.9
1574993836.040892,22.2,18.9
1574993836.051241,30.0,18.9
1574993836.0614522,12.5,18.9
1574993836.0717583,22.2,18.9
1574993836.0820699,12.5,18.9
1574993836.0924144,22.2,18.9
1574993836.1027024,25.0,18.9
1574993836.1129951,30.0,18.9
1574993836.1233325,37.5,18.9
1574993836.1337123,22.2,18.9
1574993836.1439815,37.5,18.9
1574993836.1543837,12.5,18.9
1574993836.1646953,12.5,18.9
1574993836.1749969,33.3,18.9
1574993836.1853223,0.0,19.0
1574993836.1955807,33.3,19.0
1574993836.2059212,33.3,19.0
1574993836.2162826,25.0,19.0
1574993836.2265923,25.0,19.0
1574993836.2369268,22.2,19.0
1574993836.2472174,22.2,19.0
1574993836.2575917,12.5,19.0
1574993836.26795,30.0,19.0
1574993836.278316,12.5,19.0
1574993836.288691,14.3,19.0
1574993836.2990546,22.2,19.0
1574993836.3093586,14.3,18.9
1574993836.3197556,40.0,18.9
1574993836.3300483,25.0,18.9
1574993836.3403559,30.0,18.9
1574993836.3506532,14.3,18.9
1574993836.3609495,22.2,19.0
1574993836.3721292,50.0,19.0
1574993836.3824863,25.0,18.9
1574993836.3927972,12.5,18.9
1574993836.403092,25.0,18.9
1574993836.413371,37.5,18.9
1574993836.4237685,40.0,19.0
1574993836.434063,22.2,19.0
1574993836.4443617,33.3,19.0
1574993836.454668,0.0,19.0
1574993836.4649587,22.2,19.0
1574993836.4752142,12.5,19.0
1574993836.4854884,25.0,19.0
1574993836.4958148,20.0,19.0
1574993836.5060568,12.5,19.0
1574993836.51631,25.0,19.0
1574993836.526661,12.5,18.9
1574993836.5369973,30.0,18.9
1574993836.5472627,12.5,18.9
1574993836.557531,33.3,18.8
1574993836.5678551,44.4,18.8
1574993836.578166,16.7,18.9
1574993836.5885632,22.2,18.9
1574993836.598887,25.0,18.9
1574993836.609209,0.0,18.9
1574993836.6194804,54.5,18.9
1574993836.6298482,28.6,18.9
1574993836.6401553,33.3,18.9
1574993836.650471,22.2,18.9
1574993836.6607661,14.3,18.9
1574993836.6710944,22.2,18.9
1574993836.6814072,12.5,18.9
1574993836.69169,25.0,18.9
1574993836.702034,12.5,18.9
1574993836.7123694,12.5,18.9
1574993836.7227,12.5,18.9
1574993836.7330189,25.0,18.9
1574993836.7432892,30.0,18.9
1574993836.7536435,12.5,18.8
1574993836.7639322,33.3,18.8
1574993836.7742128,22.2,18.8
1574993836.7845128,14.3,18.8
1574993836.7947931,33.3,18.9
1574993836.8051813,40.0,18.9
1574993836.815513,25.0,18.9
1574993836.8258126,22.2,18.9
1574993836.8361068,12.5,18.9
1574993836.8463712,14.3,18.9
1574993836.8566358,44.4,18.9
1574993836.8669152,25.0,18.9
1574993836.877267,33.3,18.9
1574993836.8875692,12.5,18.9
1574993836.897853,12.5,18.9
1574993836.908089,12.5,18.9
1574993836.9184175,12.5,18.9
1574993836.928719,12.5,18.9
1574993836.9390073,22.2,18.9
1574993836.9492998,12.5,18.9
1574993836.9595385,12.5,18.9
1574993836.9697769,11.1,18.9
1574993836.9800303,14.3,18.9
1574993836.990379,12.5,18.9
1574993837.0007946,22.2,18.9
1574993837.0111105,33.3,18.9
1574993837.0214963,25.0,18.9
1574993837.0318818,30.0,18.9
1574993837.0423183,22.2,18.9
1574993837.052631,22.2,18.9
1574993837.0629342,0.0,18.9
1574993837.0732305,33.3,18.9
1574993837.0835433,25.0,18.9
1574993837.0938697,28.6,18.9
1574993837.1041965,12.5,18.9
1574993837.114528,22.2,18.9
1574993837.1248443,33.3,18.9
1574993837.1352396,33.3,18.9
1574993837.1455503,12.5,18.9
1574993837.1558425,12.5,18.9
1574993837.166164,12.5,18.9
1574993837.1764464,12.5,18.9
1574993837.1866906,12.5,18.9
1574993837.1969306,12.5,18.9
1574993837.207166,12.5,18.9
1574993837.2174213,11.1,18.9
1574993837.227641,25.0,18.9
1574993837.238075,0.0,18.9
1574993837.2483258,22.2,18.9
1574993837.2585652,0.0,18.9
1574993837.2688165,25.0,18.9
1574993837.279115,12.5,18.9
1574993837.289417,33.3,18.9
1574993837.2997081,37.5,18.9
1574993837.3100073,33.3,18.9
1574993837.3203287,44.4,18.9
1574993837.330627,25.0,19.0
1574993837.34098,40.0,19.0
1574993837.3513908,44.4,19.0
1574993837.361704,12.5,19.0
1574993837.3720345,30.0,19.0
1574993837.382365,25.0,19.0
1574993837.3926363,12.5,19.0
1574993837.4030023,22.2,19.0
1574993837.4133267,12.5,19.0
1574993837.4236603,12.5,19.0
1574993837.4339845,25.0,19.0
1574993837.4443011,12.5,19.0
1574993837.4545503,12.5,19.0
1574993837.464789,12.5,19.0
1574993837.4750202,22.2,19.0
1574993837.4854403,12.5,19.0
1574993837.4957404,22.2,19.0
1574993837.505981,22.2,19.0
1574993837.5162191,12.5,19.0
1574993837.5264432,25.0,19.0
1574993837.5368278,37.5,18.8
1574993837.5470963,33.3,18.8
1574993837.5574102,22.2,18.8
1574993837.5676613,22.2,18.8
1574993837.5779603,12.5,18.8
1574993837.5882747,50.0,18.9
1574993837.5986288,37.5,18.9
1574993837.608937,33.3,18.9
1574993837.619243,22.2,18.9
1574993837.6295583,28.6,18.9
1574993837.6398892,30.0,18.9
1574993837.6502178,33.3,18.9
1574993837.6605313,22.2,18.9
1574993837.6708949,22.2,18.9
1574993837.6812112,25.0,18.9
1574993837.6915226,11.1,18.9
1574993837.701774,25.0,18.9
1574993837.7120862,30.0,18.9
1574993837.7223866,12.5,18.9
1574993837.7326512,22.2,18.9
1574993837.7429585,40.0,18.9
1574993837.7534685,0.0,18.9
1574993837.7637954,30.0,18.8
1574993837.7741292,22.2,18.8
1574993837.7844296,14.3,18.8
1574993837.7947373,25.0,18.9
1574993837.8050673,22.2,18.9
1574993837.8153381,50.0,18.9
1574993837.8257353,44.4,18.9
1574993837.8360844,44.4,18.9
1574993837.846414,28.6,18.9
1574993837.8567283,33.3,18.9
1574993837.8671498,37.5,18.9
1574993837.8775089,25.0,18.9
1574993837.8879058,22.2,18.9
1574993837.8982894,22.2,18.9
1574993837.9086988,22.2,18.9
1574993837.9190094,30.0,18.9
1574993837.9293523,12.5,18.9
1574993837.9397008,25.0,18.9
1574993837.950006,28.6,18.9
1574993837.960345,12.5,18.9
1574993837.970737,12.5,18.9
1574993837.9809902,22.2,18.9
1574993837.9912636,12.5,18.9
1574993838.0015755,12.5,18.9
1574993838.0118854,33.3,18.9
1574993838.0221975,25.0,18.9
1574993838.0324352,22.2,19.0
1574993838.042717,12.5,19.0
1574993838.053003,25.0,19.0
1574993838.0632782,12.5,19.0
1574993838.073545,12.5,19.0
1574993838.0839102,25.0,19.0
1574993838.0942054,28.6,19.0
1574993838.1045575,12.5,19.0
1574993838.1148713,12.5,19.0
1574993838.1253057,22.2,19.0
1574993838.135569,30.0,19.0
1574993838.1458547,14.3,19.0
1574993838.1563113,22.2,19.0
1574993838.1666536,14.3,18.9
1574993838.1769795,22.2,18.9
1574993838.1872747,12.5,18.9
1574993838.1975715,12.5,18.9
1574993838.2078753,14.3,18.9
1574993838.2182026,25.0,18.9
1574993838.2285323,40.0,18.9
1574993838.2388558,25.0,18.9
1574993838.2491665,22.2,18.9
1574993838.259452,28.6,18.9
1574993838.2697575,0.0,18.9
1574993838.280041,12.5,18.9
1574993838.2903337,22.2,18.9
1574993838.3006284,11.1,19.0
1574993838.3108964,25.0,19.0
1574993838.321281,40.0,19.0
1574993838.3315976,25.0,19.0
1574993838.3418965,12.5,19.0
1574993838.3522387,33.3,19.0
1574993838.3625522,14.3,19.0
1574993838.3728743,20.0,19.0
1574993838.3831599,14.3,19.0
1574993838.3934708,12.5,19.0
1574993838.4038098,12.5,19.0
1574993838.4142685,25.0,19.0
1574993838.4245918,22.2,19.0
1574993838.434834,25.0,19.0
1574993838.445209,25.0,19.0
1574993838.4555604,22.2,19.0
1574993838.4659138,12.5,19.0
1574993838.4761934,22.2,19.0
1574993838.4866097,22.2,19.0
1574993838.4969716,22.2,18.9
1574993838.5072653,12.5,18.9
1574993838.51756,22.2,18.9
1574993838.5278423,22.2,18.9
1574993838.5382385,12.5,19.0
1574993838.5485086,33.3,19.0
1574993838.5588996,37.5,19.0
1574993838.5692303,30.0,19.0
1574993838.5795221,30.0,19.0
1574993838.589817,14.3,19.0
1574993838.6001227,12.5,19.0
1574993838.610409,12.5,19.0
1574993838.6206782,22.2,19.0
1574993838.63094,11.1,19.0
1574993838.6412687,12.5,19.0
1574993838.6515262,22.2,19.0
1574993838.6618197,33.3,18.9
1574993838.6721523,22.2,18.9
1574993838.682533,12.5,18.9
1574993838.6928236,30.0,18.9
1574993838.7030933,22.2,19.0
1574993838.7134213,25.0,19.0
1574993838.7237403,33.3,19.0
1574993838.7340097,16.7,19.0
1574993838.7444632,30.0,19.0
1574993838.7547626,25.0,19.0
1574993838.765054,40.0,19.0
1574993838.7753434,14.3,19.0
1574993838.7857337,12.5,19.0
1574993838.796055,12.5,19.0
1574993838.8063428,12.5,19.0
1574993838.8167212,22.2,19.0
1574993838.8270392,40.0,19.0
1574993838.8375018,0.0,19.0
1574993838.8478067,25.0,19.0
1574993838.8580992,11.1,19.0
1574993838.868331,25.0,19.0
1574993838.8786488,12.5,19.0
1574993838.8889298,30.0,19.0
1574993838.8991487,12.5,19.0
1574993838.909471,25.0,18.9
1574993838.9197958,28.6,18.9
1574993838.9301279,30.0,18.9
1574993838.9404464,12.5,18.9
1574993838.9507463,14.3,18.9
1574993838.96104,40.0,18.9
1574993838.9714663,33.3,18.9
1574993838.9818017,33.3,18.9
1574993838.9920895,12.5,18.9
1574993839.0023618,33.3,18.9
1574993839.0127406,22.2,18.9
1574993839.0230575,12.5,18.9
1574993839.0333552,25.0,18.9
1574993839.0436614,30.0,18.9
1574993839.0539384,14.3,18.9
1574993839.0642524,22.2,18.9
1574993839.074531,37.5,18.9
1574993839.0849295,50.0,18.9
1574993839.0952814,55.6,19.0
1574993839.105644,22.2,19.0
1574993839.1159732,22.2,19.0
1574993839.1263142,12.5,18.9
1574993839.136645,12.5,18.9
1574993839.1469412,12.5,18.9
1574993839.1572835,25.0,18.9
1574993839.1677334,45.5,19.0
1574993839.1780303,33.3,19.0
1574993839.1883905,70.0,19.0
1574993839.1988027,100.0,19.0
1574993839.2091696,60.0,19.0
1574993839.2195392,55.6,18.9
1574993839.229916,14.3,18.9
